id,organization_id,customer_id,custom_customer,organization_user_id,bill_number,is_delivered,is_proforma,placed_at,created,modified
bfd64d8e-f0ea-43b7-99f0-421bd780ca4e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763915459,False,False,2025-11-23T16:30:59.203184+00:00,2025-11-23T16:30:59.202944+00:00,2025-11-23T16:30:59.202944+00:00
4fbfbec1-e393-452a-b90a-e98656984352,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,1fe18c94-3ff3-48fd-a430-ce02b2effd57,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763915512,False,False,2025-11-23T16:31:52.297799+00:00,2025-11-23T16:31:52.297572+00:00,2025-11-23T16:31:52.297572+00:00
dbe53130-6508-4d2e-a715-ce9ac32453c7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763915560,False,False,2025-11-23T16:32:40.001099+00:00,2025-11-23T16:32:40.000863+00:00,2025-11-23T16:32:40.000863+00:00
ab9e58b5-5e12-4a6e-8f07-bb9deca006c2,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,04cab58e-6048-42b3-9c94-29f7623c877f,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763915674,False,False,2025-11-23T16:34:34.263871+00:00,2025-11-23T16:34:34.263649+00:00,2025-11-23T16:34:34.263649+00:00
29475624-701b-4547-97ab-b6823e08c91e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763916385,False,False,2025-11-23T16:46:25.519298+00:00,2025-11-23T16:46:25.518287+00:00,2025-11-23T16:46:25.518287+00:00
d45032b7-0a55-40a0-9db4-66c05c8bd532,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7ace3b91-714a-4fb3-aa56-7375c7d00a36,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763916439,False,False,2025-11-23T16:47:19.763054+00:00,2025-11-23T16:47:19.762826+00:00,2025-11-23T16:47:19.762826+00:00
78a05868-664e-4476-9f96-71b13bceb36b,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7ace3b91-714a-4fb3-aa56-7375c7d00a36,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763916519,False,False,2025-11-23T16:48:39.212481+00:00,2025-11-23T16:48:39.212253+00:00,2025-11-23T16:48:39.212253+00:00
b2a88407-39ce-4b32-bd70-72a9104ea80d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,f7c01970-e410-4d9b-9f0f-cea49b951922,,1fb3a152-563a-458b-a755-93b4a7b76069,1763894348,False,False,2025-11-23T10:39:08.405639+00:00,2025-11-23T10:39:08.405401+00:00,2025-11-23T16:49:00.706010+00:00
f9c0280a-2db9-4c1a-bf92-27e07ccc9e84,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7ace3b91-714a-4fb3-aa56-7375c7d00a36,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763916798,False,False,2025-11-23T16:53:18.475583+00:00,2025-11-23T16:53:18.475357+00:00,2025-11-23T16:53:18.475357+00:00
92b9c62a-2af4-4664-93fc-6445766fa784,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7ace3b91-714a-4fb3-aa56-7375c7d00a36,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763916861,False,False,2025-11-23T16:54:21.106837+00:00,2025-11-23T16:54:21.106578+00:00,2025-11-23T16:54:21.106578+00:00
a3877909-57a3-4aa4-bac3-f5df606b9cc6,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7ace3b91-714a-4fb3-aa56-7375c7d00a36,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763917028,False,False,2025-11-23T16:57:08.470333+00:00,2025-11-23T16:57:08.470105+00:00,2025-11-23T16:57:08.470105+00:00
9942d3a8-157f-4ae1-9ed2-b8f1503f4b25,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763917293,False,False,2025-11-23T17:01:33.267026+00:00,2025-11-23T17:01:33.266797+00:00,2025-11-23T17:01:33.266797+00:00
bb513240-7ef0-4b29-bdac-879287cbd6ca,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763917332,False,False,2025-11-23T17:02:12.816569+00:00,2025-11-23T17:02:12.816316+00:00,2025-11-23T17:02:12.816316+00:00
4d4a702c-0e40-42f7-a2f7-962741937d14,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763917365,False,False,2025-11-23T17:02:45.615669+00:00,2025-11-23T17:02:45.615450+00:00,2025-11-23T17:02:45.615450+00:00
48152556-ef33-4dc7-8cb9-3d9f672b5686,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7542ca8c-5c83-4d22-938b-7d145c66ddb4,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763917795,False,False,2025-11-23T17:09:55.471281+00:00,2025-11-23T17:09:55.471061+00:00,2025-11-23T17:09:55.471061+00:00
54b056e8-f15c-486b-bd7a-f46c1d3a470d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763917835,False,False,2025-11-23T17:10:35.001886+00:00,2025-11-23T17:10:35.001396+00:00,2025-11-23T17:10:35.001396+00:00
ccd057fe-813f-4840-816a-dac2792d5e61,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763917867,False,False,2025-11-23T17:11:07.285472+00:00,2025-11-23T17:11:07.285176+00:00,2025-11-23T17:11:07.285176+00:00
412afc71-ad16-4ae0-bf1a-f001270069fe,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,f90fd433-57ee-4043-946f-0e0f6acef439,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763917978,False,False,2025-11-23T17:12:58.532425+00:00,2025-11-23T17:12:58.532136+00:00,2025-11-23T17:12:58.532136+00:00
439b3753-fc16-4d1c-8eb9-c3d6504957e4,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763918133,False,False,2025-11-23T17:15:33.583598+00:00,2025-11-23T17:15:33.583307+00:00,2025-11-23T17:15:33.583307+00:00
e6917df7-c865-4df9-a5b1-098d1134dcc9,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,4c87a318-84e4-41f2-916e-2b2fadd9d147,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1763918879,False,False,2025-11-23T17:27:59.713697+00:00,2025-11-23T17:27:59.713425+00:00,2025-11-23T17:27:59.713425+00:00
4a55b018-8d7e-409c-85d8-61175fd4d77e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,8a023e2c-3bbe-42a2-9cf6-d0fd5101eada,,7b29b44a-1322-4535-8f0f-8817977e1287,1763979839,False,False,2025-11-24T10:23:59.752884+00:00,2025-11-24T10:23:59.751305+00:00,2025-11-24T10:23:59.751305+00:00
87427816-94d1-471c-a6bf-534d6c131ad7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,8f29da69-1a73-4107-b8c6-a444ebbb7863,,7b29b44a-1322-4535-8f0f-8817977e1287,1763980224,False,False,2025-11-24T10:30:24.033747+00:00,2025-11-24T10:30:24.031940+00:00,2025-11-24T10:30:24.031940+00:00
fa3e282a-76d9-48dc-99cc-f741fcb01f52,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,a4039a17-f177-4cf9-be59-d04b6e6facfa,,7b29b44a-1322-4535-8f0f-8817977e1287,1763980658,False,False,2025-11-24T10:37:38.361565+00:00,2025-11-24T10:37:38.361311+00:00,2025-11-24T10:37:38.361311+00:00
1dabdd70-40e9-498e-97b2-7af819a3ee4a,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,62d39ec0-fc9e-47b2-aa6a-77e9c60e2181,,7b29b44a-1322-4535-8f0f-8817977e1287,1763980829,False,False,2025-11-24T10:40:29.503701+00:00,2025-11-24T10:40:29.503429+00:00,2025-11-24T10:40:29.503429+00:00
7e518673-1844-4e34-987d-2ca01374939e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,ff89707b-f3ab-4d49-b78a-e092afe17a5b,,7b29b44a-1322-4535-8f0f-8817977e1287,1763981447,False,False,2025-11-24T10:50:47.191219+00:00,2025-11-24T10:50:47.189278+00:00,2025-11-24T10:50:47.189278+00:00
e33235b3-8391-4d1e-801b-ac09dc88ece2,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,697fbd82-2a90-4391-9ff2-a0cbf5588d0c,,7b29b44a-1322-4535-8f0f-8817977e1287,1763981683,False,False,2025-11-24T10:54:43.369472+00:00,2025-11-24T10:54:43.369253+00:00,2025-11-24T10:54:43.369253+00:00
b9a34a66-2afc-4542-a606-3957f16a0567,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764681575,False,False,2025-12-02T13:19:35.173402+00:00,2025-12-02T13:19:35.173177+00:00,2025-12-02T13:19:35.173177+00:00
9998b947-6f67-450c-9ba6-c5f1b2339936,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,eba7f7e7-3a5e-4aff-bd09-8b2e0f96d9ab,,7b29b44a-1322-4535-8f0f-8817977e1287,1763983317,False,False,2025-11-24T11:21:57.492465+00:00,2025-11-24T11:21:57.492249+00:00,2025-11-24T11:21:57.492249+00:00
675c4efd-9c51-4526-893c-12f573869b85,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,2c6d5e55-0568-44f5-9b82-1038bd340ccc,,7b29b44a-1322-4535-8f0f-8817977e1287,1763989425,False,False,2025-11-24T13:03:45.565281+00:00,2025-11-24T13:03:45.564965+00:00,2025-11-24T13:03:45.564965+00:00
d0c04e7f-925b-4b3c-b523-e06d97c43d64,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,20840562-5aa5-4454-8017-43193b764a94,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764680128,False,False,2025-12-02T12:55:28.248537+00:00,2025-12-02T12:55:28.248318+00:00,2025-12-02T13:31:16.702366+00:00
6710b7da-fd5d-4aca-a7a4-c6ce86cdf3a0,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,08b77177-82a7-4c01-948a-192f2893ac4f,,7b29b44a-1322-4535-8f0f-8817977e1287,1764007894,False,False,2025-11-24T18:11:34.477880+00:00,2025-11-24T18:11:34.477661+00:00,2025-11-24T18:11:34.477661+00:00
4b5c3e20-840d-4224-9869-2f63c78f5f3d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058123,False,False,2025-11-25T08:08:43.631582+00:00,2025-11-25T08:08:43.628369+00:00,2025-11-25T08:08:43.628369+00:00
5b49e944-3f41-4df9-95c3-4d1d8a1d6224,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,161d5ae3-944a-4367-b6ec-0043f206e5c8,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058124,False,False,2025-11-25T08:08:44.279740+00:00,2025-11-25T08:08:44.279508+00:00,2025-11-25T08:08:44.279508+00:00
c4bf3f45-0f6e-4bcd-93fc-a02a0252189c,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,99f8f032-9576-4d54-bea1-902edbe5b703,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058125,False,False,2025-11-25T08:08:45.025702+00:00,2025-11-25T08:08:45.025309+00:00,2025-11-25T08:08:45.025309+00:00
9a51af68-d177-4b57-b73c-8892e9f0f37b,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058126,False,False,2025-11-25T08:08:46.723355+00:00,2025-11-25T08:08:46.723082+00:00,2025-11-25T08:08:46.723082+00:00
9adeb7b7-2716-4f20-8976-83b52a2b97ab,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7035495b-8998-4ed7-814f-1daf8e5e170f,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058127,False,False,2025-11-25T08:08:47.414788+00:00,2025-11-25T08:08:47.413232+00:00,2025-11-25T08:08:47.413232+00:00
efabe172-3334-4b47-9714-59c727215a83,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058127,False,False,2025-11-25T08:08:47.999002+00:00,2025-11-25T08:08:47.998696+00:00,2025-11-25T08:08:47.998696+00:00
220cb17a-694c-4f53-98a2-e3cd822e7b9f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058128,False,False,2025-11-25T08:08:48.785284+00:00,2025-11-25T08:08:48.785051+00:00,2025-11-25T08:08:48.785051+00:00
b43705c7-6cdf-419e-9a63-0cf9a1366cc0,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058134,False,False,2025-11-25T08:08:54.209137+00:00,2025-11-25T08:08:54.208906+00:00,2025-11-25T08:08:54.208906+00:00
3d496139-2d7c-4ec1-b0b9-db7ccf687c7c,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,BILL-1764054037092,False,False,2025-11-25T08:08:54.724359+00:00,2025-11-25T08:08:54.724100+00:00,2025-11-25T08:08:55.198611+00:00
5f1c5882-0d8a-41b1-a996-0bb1133e1db7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058135,False,False,2025-11-25T08:08:55.656438+00:00,2025-11-25T08:08:55.656208+00:00,2025-11-25T08:08:55.656208+00:00
3f6b54a7-1942-4903-8331-d7ccd8eaa85b,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058136,False,False,2025-11-25T08:08:56.204605+00:00,2025-11-25T08:08:56.204281+00:00,2025-11-25T08:08:56.204281+00:00
4aa001e6-f1bd-4f97-8cc0-6f26cf447df2,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058136,False,False,2025-11-25T08:08:56.810171+00:00,2025-11-25T08:08:56.809875+00:00,2025-11-25T08:08:56.809875+00:00
a42750e7-18be-4cac-9602-b20f82e54f82,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058137,False,False,2025-11-25T08:08:57.346060+00:00,2025-11-25T08:08:57.345815+00:00,2025-11-25T08:08:57.345815+00:00
e70f51da-cf72-48a4-b87b-d82461b5363d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,d0b6588c-cedd-409f-b50b-9c335e2a45c3,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058137,False,False,2025-11-25T08:08:57.914828+00:00,2025-11-25T08:08:57.914559+00:00,2025-11-25T08:08:57.914559+00:00
2678c936-3ede-4a2a-aeaa-ab3edb9b706c,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058138,False,False,2025-11-25T08:08:58.360169+00:00,2025-11-25T08:08:58.358407+00:00,2025-11-25T08:08:58.358407+00:00
603a1e20-9b14-49fe-95e1-d46fbcb0050f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058142,False,False,2025-11-25T08:09:02.583219+00:00,2025-11-25T08:09:02.583006+00:00,2025-11-25T08:09:02.583006+00:00
38852296-ab5c-40ae-bbef-faef4f33bf82,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058143,False,False,2025-11-25T08:09:03.425131+00:00,2025-11-25T08:09:03.424863+00:00,2025-11-25T08:09:03.424863+00:00
9d24813c-c8c7-450d-b767-5d5c03b50955,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058144,False,False,2025-11-25T08:09:04.644181+00:00,2025-11-25T08:09:04.643941+00:00,2025-11-25T08:09:04.643941+00:00
b7dd6abc-a726-4d62-b639-d903bbde92df,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058145,False,False,2025-11-25T08:09:05.529543+00:00,2025-11-25T08:09:05.529316+00:00,2025-11-25T08:09:05.529316+00:00
9b721a16-ddcf-46e3-aae1-fcf654499ed9,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058145,False,False,2025-11-25T08:09:05.973875+00:00,2025-11-25T08:09:05.973660+00:00,2025-11-25T08:09:05.973660+00:00
eb974ebd-bf7c-4dbd-99e4-fa7b0c2f40e5,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764058645,False,False,2025-11-25T08:17:25.266704+00:00,2025-11-25T08:17:25.266476+00:00,2025-11-25T08:17:25.266476+00:00
ce2f1223-70d7-4aba-ac26-97e87c46f2f6,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764059115,False,False,2025-11-25T08:25:15.306109+00:00,2025-11-25T08:25:15.305877+00:00,2025-11-25T08:25:15.305877+00:00
e98f7ed8-9e58-43b2-b3f8-fd0514f40860,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764059150,False,False,2025-11-25T08:25:50.907832+00:00,2025-11-25T08:25:50.907598+00:00,2025-11-25T08:25:50.907598+00:00
3d71ee40-d1a2-462f-92db-11a57fdb7262,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764059519,False,False,2025-11-25T08:31:59.367596+00:00,2025-11-25T08:31:59.367370+00:00,2025-11-25T08:31:59.367370+00:00
9a1af65b-e9f1-461c-8f6f-c288b4119839,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,95c4c885-01f2-4c1e-aa32-30d5e0d81e96,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764059742,False,False,2025-11-25T08:35:42.702386+00:00,2025-11-25T08:35:42.702172+00:00,2025-11-25T08:35:42.702172+00:00
ac9a34d4-2f05-4a12-bd58-fd3fa3e98a2e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764059924,False,False,2025-11-25T08:38:44.596214+00:00,2025-11-25T08:38:44.595681+00:00,2025-11-25T08:38:44.595681+00:00
0bea3415-d712-459d-b478-ba3a37b7d30c,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764061549,False,False,2025-11-25T09:05:49.961418+00:00,2025-11-25T09:05:49.961171+00:00,2025-11-25T09:05:49.961171+00:00
8790b246-dc49-4606-b482-aa00bbe33a3e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,f880349f-cbbc-453b-8835-3e15d4df34f1,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764060630,False,False,2025-11-25T08:50:30.469836+00:00,2025-11-25T08:50:30.469614+00:00,2025-11-26T09:07:50.959582+00:00
f516273c-fa42-45be-a980-8998a2d025c6,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,12c03302-924d-4ce8-ae43-0d24544fe8e0,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764061340,False,False,2025-11-25T09:02:20.220965+00:00,2025-11-25T09:02:20.220707+00:00,2025-11-26T09:09:50.685830+00:00
3fee999c-5774-4200-922e-6c7f604700c0,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,d15866be-9334-4618-89f9-facd1a15de32,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764061210,False,False,2025-11-25T09:00:10.906194+00:00,2025-11-25T09:00:10.905883+00:00,2025-11-29T17:12:51.531057+00:00
59b8d85f-c3d4-4e6b-9af1-f9fd0e3bc118,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764061830,False,False,2025-11-25T09:10:30.457832+00:00,2025-11-25T09:10:30.457611+00:00,2025-11-25T09:10:30.457611+00:00
194aaae4-6589-4f47-9710-823b7ad924ef,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764061877,False,False,2025-11-25T09:11:17.484107+00:00,2025-11-25T09:11:17.483871+00:00,2025-11-25T09:11:17.483871+00:00
98dbfbdf-cf54-4cdd-9bb2-3a7ff49ea178,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764062050,False,False,2025-11-25T09:14:10.939248+00:00,2025-11-25T09:14:10.938970+00:00,2025-11-25T09:14:10.938970+00:00
009032be-1854-4f47-993b-ee3555e089c9,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7ace3b91-714a-4fb3-aa56-7375c7d00a36,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764062128,False,False,2025-11-25T09:15:28.323614+00:00,2025-11-25T09:15:28.323403+00:00,2025-11-25T09:15:28.323403+00:00
8235b439-6a04-4530-a2ff-218172e0e1ab,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764062327,False,False,2025-11-25T09:18:47.006938+00:00,2025-11-25T09:18:47.006717+00:00,2025-11-25T09:18:47.006717+00:00
2bcaa016-5834-4441-9720-243239d7efc6,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764062503,False,False,2025-11-25T09:21:43.828037+00:00,2025-11-25T09:21:43.827816+00:00,2025-11-25T09:21:43.827816+00:00
ef9b423e-c14f-444a-9131-b6ea96ea3b64,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,5de29b29-bb74-4fb8-9855-2b7c5026ff43,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764062553,False,False,2025-11-25T09:22:33.334310+00:00,2025-11-25T09:22:33.334091+00:00,2025-11-25T09:22:33.334091+00:00
60d9d7d6-723a-4d57-87ee-77e9a518ab98,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764062580,False,False,2025-11-25T09:23:00.865730+00:00,2025-11-25T09:23:00.865495+00:00,2025-11-25T09:23:00.865495+00:00
1193c30e-2b03-4e71-a6cc-b42c85f99be7,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,c32e926d-a906-4ed5-8c36-6c82867ab958,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764062920,False,False,2025-11-25T09:28:40.099423+00:00,2025-11-25T09:28:40.099209+00:00,2025-11-25T09:28:40.099209+00:00
7b50ffca-c1bd-410b-84b8-4462d6aefe29,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,e34b13cc-6340-4c11-96b5-994e5a6ab0af,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764063121,False,False,2025-11-25T09:32:01.303868+00:00,2025-11-25T09:32:01.303645+00:00,2025-11-25T09:32:01.303645+00:00
1931e8a4-7197-4b11-b748-9481499e8328,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,8f2f946e-8c9b-4be4-a9ad-b8bdf4112e60,,d2950c3b-c92d-4f8e-b95b-063aaacb3b34,1764063271,False,False,2025-11-25T09:34:31.849743+00:00,2025-11-25T09:34:31.849501+00:00,2025-11-25T09:34:31.849501+00:00
e90be2b7-a177-42c9-a22d-5eac4ccea988,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,8e6bb006-f9fa-479c-ae99-5066e67fae56,,d2950c3b-c92d-4f8e-b95b-063aaacb3b34,1764063453,False,False,2025-11-25T09:37:33.309424+00:00,2025-11-25T09:37:33.309206+00:00,2025-11-25T09:37:33.309206+00:00
662dd12c-7e70-4b00-a365-96ccc9b9d495,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,6d29e916-46e4-4b44-9d6a-19b98db84816,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764063731,False,False,2025-11-25T09:42:11.664868+00:00,2025-11-25T09:42:11.664654+00:00,2025-11-25T09:42:11.664654+00:00
6513273e-9f57-450e-a265-8e6150676bde,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,85163bea-282e-4376-a48b-52a0489de5c1,,d2950c3b-c92d-4f8e-b95b-063aaacb3b34,1764063748,False,False,2025-11-25T09:42:28.063925+00:00,2025-11-25T09:42:28.063715+00:00,2025-11-25T09:42:28.063715+00:00
c717c07f-cbd6-46cc-bd0f-717b3c501992,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3810547b-b623-45c9-8979-a28c810d451e,,6f2d0771-90ed-4af5-87d8-e7963beb1418,1764064520,False,False,2025-11-25T09:55:20.078032+00:00,2025-11-25T09:55:20.077815+00:00,2025-11-25T09:55:20.077815+00:00
47362edc-259d-4aee-aa03-68d7b1870030,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,eec3ee8b-9368-4299-96cf-e40b3ea82755,,e41c2320-1670-455e-a161-5fd7f462955b,1764065367,False,False,2025-11-25T10:09:27.294032+00:00,2025-11-25T10:09:27.293812+00:00,2025-11-25T10:09:27.293812+00:00
