id,organization_id,item_id,batch_number,supplier_id,received_date,expiration_date,purchase_price,facturation_price,quantity,last_checked,last_maintainer_id,is_active,created,modified
8b5381ce-4569-4092-8d47-f5de823c70fb,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,a6590785-ee2f-4a62-8b3e-27b6b53c8cae,B906525,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,48,2025-11-13T05:03:16.826899+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.826909+00:00,2025-11-13T05:03:16.826909+00:00
6214f1f1-e899-4f68-be8e-575e04ea4233,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,870f0edf-8330-4d71-8596-e54690c99f72,B703458,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,81,2025-11-13T05:03:16.826954+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.826961+00:00,2025-11-13T05:03:16.826961+00:00
24d8df64-ac35-49cd-8611-fca6b4900cfd,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,98025c50-3ea2-46f8-aeb6-e94737bbfdd7,B745533,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,89,2025-11-13T05:03:16.827010+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827021+00:00,2025-11-13T05:03:16.827021+00:00
30563ccf-6380-43ff-a056-ef67f9fd5ac5,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,9747160c-12cc-41b9-8155-8a3de4328b69,B380602,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,77,2025-11-13T05:03:16.827072+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827082+00:00,2025-11-13T05:03:16.827082+00:00
268e9bf1-5b01-406b-82f9-c33875f52799,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,fb9c1b1e-6660-4688-81c1-5c8885a09d41,B379122,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,47,2025-11-13T05:03:16.827112+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827118+00:00,2025-11-13T05:03:16.827118+00:00
6ae7774a-441b-4538-ac53-53770d6809c8,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,e0c9fd68-1728-44f9-96be-f068a207ad66,B718739,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,34,2025-11-13T05:03:16.827144+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827149+00:00,2025-11-13T05:03:16.827149+00:00
065f950f-99cf-4924-9093-537d1c96f421,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,5f6d26fe-3a36-49e6-b5e7-75cf01997e7a,B185994,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,57,2025-11-13T05:03:16.827175+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827180+00:00,2025-11-13T05:03:16.827180+00:00
32852b27-bd9d-42b1-8864-2cfd0e6d3052,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,bb81b510-8e6b-4d41-95d2-a90f6644b4c0,B553233,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,72,2025-11-13T05:03:16.827205+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827211+00:00,2025-11-13T05:03:16.827211+00:00
a111ca61-7167-4e82-a30a-39abbb07f8ef,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,c1a562d2-018e-4cd2-bde3-7d0d9e4c5f38,B748261,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,100,2025-11-13T05:03:16.827237+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827242+00:00,2025-11-13T05:03:16.827242+00:00
50862a93-5636-4a3f-a334-2dd1ab5acedf,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,e77bd8e6-1790-4188-bdef-1a9b79461e45,B115815,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,97,2025-11-13T05:03:16.827266+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827272+00:00,2025-11-13T05:03:16.827272+00:00
28f77bd8-1dec-4f0b-b80c-41e1aff2832b,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,0a3ee3c5-6ded-442e-ad53-f2527d332a9e,B575218,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,98,2025-11-13T05:03:16.827296+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827301+00:00,2025-11-13T05:03:16.827301+00:00
a85c12e6-7841-4aef-a815-0e2a8120db51,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,2dc233c7-6c78-4895-b4af-59695be71ae9,B170665,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,29,2025-11-13T05:03:16.827326+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827331+00:00,2025-11-13T05:03:16.827331+00:00
884d948c-ca7e-4027-bf40-bfaa60214eb4,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,24a457b6-3103-4814-8170-bd83af7dbff6,B395431,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,45,2025-11-13T05:03:16.827357+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827362+00:00,2025-11-13T05:03:16.827362+00:00
1f062365-7168-4374-9aad-c0ade9912192,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,bf094c23-977a-4a03-91b6-906b1ed4f7bc,B577691,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,11,2025-11-13T05:03:16.827386+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827392+00:00,2025-11-13T05:03:16.827392+00:00
ed247e77-ef6c-4f53-8ec3-fb451ff034ca,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,fd356ba2-f919-44a6-bcba-6e81272057c8,B426330,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,10,2025-11-13T05:03:16.827418+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827423+00:00,2025-11-13T05:03:16.827423+00:00
607c3ede-ca9d-421f-86d5-5698cbd88f75,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,298eb019-2860-4b7b-acc7-412a73c20314,B302677,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,55,2025-11-13T05:03:16.827449+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827455+00:00,2025-11-13T05:03:16.827455+00:00
6e12d768-e383-44f4-ae4f-6c762a331583,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,5c4543b0-44fa-4a4a-99cf-751702c43024,B369882,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,71,2025-11-13T05:03:16.827506+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827516+00:00,2025-11-13T05:03:16.827516+00:00
f2ba3328-62de-49ff-8178-d4075498ec03,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,cda28aaf-ac92-48ef-99d9-16c163e19f93,B253577,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,54,2025-11-13T05:03:16.827592+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827612+00:00,2025-11-13T05:03:16.827612+00:00
d419a759-a9b2-4e51-bcb9-f2c0e74a1a02,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,9028c229-21a7-444b-8db4-9ab71524d339,B742572,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,62,2025-11-13T05:03:16.827641+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827646+00:00,2025-11-13T05:03:16.827646+00:00
31cd8000-56e2-4700-bd3f-76d771b04892,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,773f06bf-b582-4070-8384-d54f5e9592b1,B842169,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,58,2025-11-13T05:03:16.827673+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827678+00:00,2025-11-13T05:03:16.827678+00:00
d67a1e99-50a3-4cf9-94a6-82875fa7e283,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,ec495098-30d9-493c-936c-643d04ba5736,B396963,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,47,2025-11-13T05:03:16.827704+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827710+00:00,2025-11-13T05:03:16.827710+00:00
35e7c46d-1d81-45aa-ab9a-d2aa4f357a6f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,51ddd4f6-7784-4929-92b8-f9b5395e8003,B692593,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,12,2025-11-13T05:03:16.827735+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827740+00:00,2025-11-13T05:03:16.827740+00:00
e3f1e8ac-f78b-428a-a8f0-544712e24ace,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,11460a03-822f-4347-adb0-6e5921d65674,B741215,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,89,2025-11-13T05:03:16.827766+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827771+00:00,2025-11-13T05:03:16.827771+00:00
8d5a391c-a118-42d8-a670-f6bad2dfc548,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,f50fc727-e287-4640-8fde-935c1b1d266c,B411282,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,94,2025-11-13T05:03:16.827796+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827801+00:00,2025-11-13T05:03:16.827801+00:00
5b9a807e-2cb9-4bf4-a738-3bbc90def619,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,613d6f59-1fd7-47e0-8ec0-deede923e2cf,B360357,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,100,2025-11-13T05:03:16.827826+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827831+00:00,2025-11-13T05:03:16.827831+00:00
6899514e-ad6e-4b8f-b23d-3f9d517622b3,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,e87eb8db-6ef0-4416-9e9a-e7b3cf8b5540,B170840,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,35,2025-11-13T05:03:16.827858+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827863+00:00,2025-11-13T05:03:16.827863+00:00
af49fdbd-41d1-4753-9759-8f118c7be488,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,17865440-1721-40f9-8fd7-111b9b7e7c17,B338401,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,59,2025-11-13T05:03:16.827889+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827894+00:00,2025-11-13T05:03:16.827894+00:00
9cfc56c1-eeb1-4aa5-a799-2e493cd3c17d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,aed32d65-20a7-4a7b-8320-ad1891794b0b,B936455,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,93,2025-11-13T05:03:16.827919+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827924+00:00,2025-11-13T05:03:16.827924+00:00
32296e4b-66a7-4348-b25b-12eed2cadec1,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,9ef2ff91-89e7-46d2-9eb6-f5201232a3ad,B140440,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,60,2025-11-13T05:03:16.827949+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827954+00:00,2025-11-13T05:03:16.827954+00:00
1c25502e-2d10-4f29-8288-16581a9b7cab,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,74df8318-9a8c-419f-a076-ed8e2ae7c471,B922078,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,39,2025-11-13T05:03:16.827979+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.827984+00:00,2025-11-13T05:03:16.827984+00:00
cfb302fb-c42a-49a5-9864-8b489ffd1d53,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,06c0a27d-96a6-4591-ba27-91a9807f6d08,B565307,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,52,2025-11-13T05:03:16.828009+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828014+00:00,2025-11-13T05:03:16.828014+00:00
7a6b0077-0ee6-4766-b55c-cf6cb6cdb03e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,1d57823b-4484-4508-995d-1297b7f987de,B968401,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,74,2025-11-13T05:03:16.828039+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828043+00:00,2025-11-13T05:03:16.828043+00:00
d05e7ebb-1395-4cdd-a8ef-71e0291c6a24,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,da24cf79-267a-4bdf-83b1-9d2a8ca94b68,B682758,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,93,2025-11-13T05:03:16.828068+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828073+00:00,2025-11-13T05:03:16.828073+00:00
7001c2cf-b640-4597-8818-21702d898f6e,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,38ac1746-5043-4210-93d1-038e2d4a03f1,B817922,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,27,2025-11-13T05:03:16.828098+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828103+00:00,2025-11-13T05:03:16.828103+00:00
54350736-b1ef-4078-aaa3-ded1f59e417f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,faea4dbf-aa76-4e98-bac0-5312498b4f6c,B802229,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,98,2025-11-13T05:03:16.828128+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828133+00:00,2025-11-13T05:03:16.828133+00:00
4ab595f4-9e19-43c1-982e-6830d7535afa,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,e9baf5ec-5bba-4d97-8dd3-5e6301e8d5ea,B524445,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,67,2025-11-13T05:03:16.828158+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828164+00:00,2025-11-13T05:03:16.828164+00:00
d0db169a-c7c4-480f-a093-d5d9afffdb21,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,a5a05dae-e299-4718-9b48-ddb35585417a,B137777,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,42,2025-11-13T05:03:16.828189+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828194+00:00,2025-11-13T05:03:16.828194+00:00
561695ae-52a9-460c-899d-1a0ed80b1715,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,ded98a67-5b47-4823-a6bf-7af5db079fcc,B620999,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,32,2025-11-13T05:03:16.828220+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828224+00:00,2025-11-13T05:03:16.828224+00:00
9ee89590-9d27-4f36-8bf9-400abd62deba,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7575cc2e-2c0e-4ad5-bdd0-b936c33768d9,B917504,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,26,2025-11-13T05:03:16.828250+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828255+00:00,2025-11-13T05:03:16.828255+00:00
0648e518-a172-4aad-a8b3-18d0c76493f2,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,a9f96084-d868-4acd-aa7d-d5eb874fb172,B707433,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,97,2025-11-13T05:03:16.828281+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828286+00:00,2025-11-13T05:03:16.828286+00:00
3523b42f-1d94-495e-ba1e-64fc18e04a6f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,b6fc96cf-7ea2-4d2c-b27f-69f2d7540f70,B308633,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,58,2025-11-13T05:03:16.828311+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828316+00:00,2025-11-13T05:03:16.828316+00:00
2aa1aaa6-9e33-4b9a-b7bc-c1868adf2a46,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,0492d4ec-9c77-48f7-bb6d-b75d5ef8b9ac,B397857,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,21,2025-11-13T05:03:16.828341+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828346+00:00,2025-11-13T05:03:16.828346+00:00
efdc22ef-1ffc-4bb7-92f9-d1ff8c6b6e46,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,4e5aa93e-4755-4c84-8f34-4b3850b160b4,B859616,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,87,2025-11-13T05:03:16.828371+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828376+00:00,2025-11-13T05:03:16.828376+00:00
5f79cb88-61a1-419d-acd0-adc3f11c5f09,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,4e4c539c-7724-4fa7-9d66-e6bf6801cbb1,B533174,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,86,2025-11-13T05:03:16.828405+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828410+00:00,2025-11-13T05:03:16.828410+00:00
28376ec0-0d2e-442e-aaee-4e0995484c8f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,227acc78-948d-4fd7-944f-7ca99060efdd,B602797,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,24,2025-11-13T05:03:16.828435+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828440+00:00,2025-11-13T05:03:16.828440+00:00
7fdce743-f0db-457c-8e14-7af50ac2e880,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,45250df8-47b4-4846-90c5-3b13d5247071,B599312,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,39,2025-11-13T05:03:16.828483+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828492+00:00,2025-11-13T05:03:16.828492+00:00
87366b02-4a6a-4705-94d0-407be6384fb0,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3fdd1a6b-f3cc-4372-9140-28189ae45bc5,B747747,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,13,2025-11-13T05:03:16.828538+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828548+00:00,2025-11-13T05:03:16.828548+00:00
584afa45-3de2-4cc8-851a-63cb9bc9aace,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,b6e7a62d-2377-4190-9f42-ca909f8f8c83,B600582,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,20,2025-11-13T05:03:16.828640+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828652+00:00,2025-11-13T05:03:16.828652+00:00
0afc41ec-56c8-4281-b5e0-adda8feb64b6,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,41e02eb7-92ca-4ccf-a9fe-165a28c1b0f2,B959890,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,29,2025-11-13T05:03:16.828697+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828703+00:00,2025-11-13T05:03:16.828703+00:00
93da63fa-7730-4b6b-a2eb-782f81f1c13f,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,996f7a0b-c2db-4d08-ac7f-f3096fe2e3c5,B584058,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,29,2025-11-13T05:03:16.828730+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828735+00:00,2025-11-13T05:03:16.828735+00:00
0bf8b4a4-80be-4a42-be9d-2e558fcb38d8,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,2e4c36db-763d-4004-a14e-7c4b175177dd,B651447,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,81,2025-11-13T05:03:16.828760+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828766+00:00,2025-11-13T05:03:16.828766+00:00
de72327c-3226-4819-9378-1122b70c6995,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,c95032c8-ef26-4523-82f2-7445401f1874,B714807,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,56,2025-11-13T05:03:16.828791+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828796+00:00,2025-11-13T05:03:16.828796+00:00
bcff6b8c-2d65-4a6c-8fd8-86b36fd10344,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,b24335bc-5879-4367-b5b1-e1d7dfb8a4ae,B621843,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,63,2025-11-13T05:03:16.828820+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828825+00:00,2025-11-13T05:03:16.828825+00:00
a8246473-7b48-4395-865b-47b69209c4a1,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,e1520214-5e1c-4357-b080-223dc44a3be1,B457819,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,98,2025-11-13T05:03:16.828850+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828855+00:00,2025-11-13T05:03:16.828855+00:00
ecdb8ba0-fa03-4b0d-b302-b2e549f9248d,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,c5fe9880-0c57-414d-94d0-d1121a562673,B543846,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,62,2025-11-13T05:03:16.828880+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828885+00:00,2025-11-13T05:03:16.828885+00:00
0c9440b7-89c2-4984-9dd6-34d313f324b9,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,3c9326fd-fdbb-490d-b498-54bc2c4bfd05,B582137,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,90,2025-11-13T05:03:16.828910+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828914+00:00,2025-11-13T05:03:16.828914+00:00
eac37993-8bfa-4aa8-b12b-147498bbb014,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,7f422a55-6d1f-4602-95f7-2a31a51311ca,B267251,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,64,2025-11-13T05:03:16.828939+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828944+00:00,2025-11-13T05:03:16.828944+00:00
da9c1934-57a1-45a8-bf83-46f65a365a05,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,8c161239-4ac1-4f8e-8020-0ee494f0a7ce,B259449,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,83,2025-11-13T05:03:16.828969+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.828974+00:00,2025-11-13T05:03:16.828974+00:00
80c9a438-252f-4f45-b44f-ce9061a29834,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,74fa6e5b-68ff-49ae-811a-8a6818c54d39,B893587,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,27,2025-11-13T05:03:16.828999+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.829004+00:00,2025-11-13T05:03:16.829004+00:00
e19b8220-b6d3-4dd8-b1cd-2735b034ece1,69393ba2-3fbd-4ca8-a2d8-2e75ff14093d,9d9c0c35-b5f4-4595-9bf2-b3ea68e845f0,B411571,471b5c28-79c6-40a5-8263-e25cc93018b2,2025-11-13,2026-11-13,1000.0000,1300.0000,65,2025-11-13T05:03:16.829029+00:00,67850cba-d479-4f5d-9b33-95cd09918574,True,2025-11-13T05:03:16.829035+00:00,2025-11-13T05:03:16.829035+00:00
